NRO_DOC_FISCAL,RUC,RAZON_SOCIAL,COD_CLIENTE,COD_CUENTA,FUENTE,SISTEMA,FECHA_EMISION,FECHA_VTO,MONEDA,CHARGE_NET_AMOUNT,CHARGE_IGV_INVOICE,CHARGE_TOTAL_AMOUNT,origen_fecha_vto_mal_formada,total_pagado,cantidad_pagos,requirio_correccion_formato,total_nota_credito,monto_neto_a_pagar,diferencia,esta_vencida,estado_conciliacion,diferencia_es_trivial_redondeo
S9AA-0083159755,1031024653,CLIENT_00975,77371095,521620406,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,93.08,16.75,109.83,False,109.83,1,False,0.0,109.83,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083313272,2033511601,CLIENT_00117,59154506,981155506,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,74.1,13.34,87.43,False,87.43,1,False,0.0,87.43,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083296491,2027256336,CLIENT_00122,39071016,279689506,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,62.29,11.21,73.5,False,73.5,1,False,0.0,73.5,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082972615,2044848650,CLIENT_00187,55310385,834003306,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,93.08,16.75,109.83,False,109.83,1,False,0.0,109.83,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082643031,2001047693,CLIENT_00315,81792506,232316506,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,47.4,8.53,55.93,False,55.93,1,False,0.0,55.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083145952,2013870601,CLIENT_00098,572674121,926932637,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,41.47,7.46,48.93,False,48.93,1,False,0.0,48.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083240297,2060838699,CLIENT_00947,680441621,160708547,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,41.47,7.46,48.93,False,48.93,1,False,0.0,48.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083282165,2072719850,CLIENT_00681,197529901,740066937,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,77.35,13.93,91.28,False,91.28,2,False,0.0,91.28,0.0,True,CONCILIADA_EXACTA,True
S9AA-0081887736,2042647818,CLIENT_00266,28064185,683340737,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,21.35,3.85,25.2,False,25.2,1,False,0.0,25.2,0.0,True,CONCILIADA_EXACTA,True
S9AA-0081641804,2044848650,CLIENT_00187,55310385,834003306,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,93.14,16.76,109.9,False,109.9,1,False,0.0,109.9,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082976064,2083750866,CLIENT_00903,556834021,971289337,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,29.01,5.22,34.23,False,34.23,1,False,0.0,34.23,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082809308,2045771478,CLIENT_00919,53129095,970373857,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,136.38,24.55,160.93,False,160.93,1,False,0.0,160.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082962582,2001889079,CLIENT_00441,35425395,3437067,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,41.47,7.46,48.93,False,48.93,1,False,0.0,48.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083182070,2064819637,CLIENT_00608,97637616,815771557,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,59.26,10.67,69.93,False,69.93,1,False,0.0,69.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082777480,2080300027,CLIENT_00295,23092285,887922306,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,70.18,12.63,82.81,False,82.81,1,False,0.0,82.81,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083253659,2082647868,CLIENT_00292,88402006,478720506,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,72.02,12.96,84.98,False,84.98,1,False,0.0,84.98,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082919986,2098309864,CLIENT_00512,84251595,28347067,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,53.33,9.6,62.93,False,62.93,1,False,0.0,62.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082897655,2042422772,CLIENT_00369,64027706,811187506,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,32.63,5.87,38.5,False,38.5,1,False,0.0,38.5,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083147157,2002092029,CLIENT_00289,57537295,841052747,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,88.92,16.01,104.93,False,104.93,1,False,0.0,104.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082827020,2056365469,CLIENT_00804,730587531,356540167,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,310.49,55.89,366.38,False,366.38,1,False,0.0,366.38,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082835031,2016722807,CLIENT_00364,838714921,300241957,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,20.77,3.73,24.5,False,24.5,1,False,0.0,24.5,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083292875,2095488337,CLIENT_00876,299076331,524818757,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,100.79,18.14,118.93,False,118.93,1,False,0.0,118.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083318547,2087410427,CLIENT_00749,596294111,365981957,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,147.95,26.63,174.58,False,174.58,1,False,0.0,174.58,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082824362,2029902035,CLIENT_00756,732560421,958403347,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,142.19,25.6,167.79,False,167.79,1,False,0.0,167.79,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083049335,2011722087,CLIENT_00088,46817685,210386306,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,71.13,12.8,83.93,False,83.93,1,False,0.0,83.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082587507,2024049593,CLIENT_00909,905887721,458829847,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,84.3,15.17,99.47,False,99.47,2,False,0.0,99.47,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082535710,2038298370,CLIENT_00249,100636111,727830147,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,47.4,8.53,55.93,False,55.93,1,False,0.0,55.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083160358,2032184225,CLIENT_00719,77912895,333638406,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,99.6,17.93,117.53,False,117.53,1,False,0.0,117.53,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082783749,2059951611,CLIENT_00829,23889085,105351757,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,100.79,18.14,118.93,False,118.93,1,False,0.0,118.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083032662,2042176157,CLIENT_00570,26577195,667581406,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,126.71,22.81,149.52,False,149.52,1,False,0.0,149.52,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082902975,2016722807,CLIENT_00364,64273106,509742957,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,11.8,2.13,13.93,False,13.93,1,False,0.0,13.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083217285,2089896350,CLIENT_00217,38546016,135880167,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,80.02,14.41,94.43,False,94.43,1,False,0.0,94.43,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082512961,2045546222,CLIENT_00594,573795,897514067,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,88.92,16.01,104.93,False,104.93,1,False,0.0,104.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082679673,2064019811,CLIENT_00806,2261985,628642937,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,74.69,13.44,88.13,False,88.13,1,False,0.0,88.13,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083176643,2026562260,CLIENT_00100,97851885,747228306,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,63.36,11.4,74.76,False,74.76,1,False,0.0,74.76,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082857624,2041085342,CLIENT_00197,14445206,27916737,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,35.53,6.4,41.93,False,41.93,1,False,0.0,41.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083094979,2016855055,CLIENT_00971,962386021,390794437,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,175.95,31.67,207.62,False,207.62,1,False,0.0,207.62,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083075650,2067006652,CLIENT_00878,76781206,896022506,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,39.69,7.14,46.83,False,46.83,1,False,0.0,46.83,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083097793,2089657456,CLIENT_00807,967295331,786476757,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,115.38,20.77,136.15,False,136.15,1,False,0.0,136.15,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083352800,2080608107,CLIENT_00240,998984531,41016067,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,112.65,20.28,132.93,False,132.93,1,False,0.0,132.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082723109,2059135824,CLIENT_00447,822443901,92527847,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,39.69,7.14,46.83,False,46.83,1,False,0.0,46.83,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082509635,2024177972,CLIENT_00132,147116,380284537,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,65.2,11.73,76.93,False,76.93,1,False,0.0,76.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082179196,2077915427,CLIENT_00955,61239116,664412606,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,47.4,8.53,55.93,False,55.93,1,False,0.0,55.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082806200,2063960356,CLIENT_00283,53376585,467155237,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,107.32,19.31,126.63,False,126.63,1,False,0.0,126.63,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082902014,2013024222,CLIENT_00365,640401021,123014357,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,121.49,21.87,143.36,False,143.36,1,False,0.0,143.36,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082805897,2041506167,CLIENT_00025,53091575,56319627,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,46.21,8.32,54.53,False,54.53,1,False,0.0,54.53,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083040811,2082824645,CLIENT_00595,36468785,975397306,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,150.08,27.02,177.1,False,177.1,1,False,0.0,177.1,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083210563,2078414316,CLIENT_00986,38443785,347547306,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,86.55,15.58,102.13,False,102.13,1,False,0.0,102.13,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083100917,2000103903,CLIENT_00566,7502795,535237406,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,152.4,27.43,179.83,False,179.83,1,False,0.0,179.83,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083352283,2050652193,CLIENT_00104,99098006,905422857,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,118.59,21.34,139.93,False,139.93,1,False,0.0,139.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083071880,2056538582,CLIENT_00611,66318716,221040557,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,59.26,10.67,69.93,False,69.93,1,False,0.0,69.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0081850188,2051562677,CLIENT_00360,87495595,310285406,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,71.13,12.8,83.93,False,83.93,1,False,0.0,83.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082504529,2001889079,CLIENT_00441,35425395,3437067,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,44.13,7.95,52.08,False,52.08,1,False,0.0,52.08,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083160649,2042422772,CLIENT_00369,77627706,621187506,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,16.44,2.95,19.39,False,19.39,1,False,0.0,19.39,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083273726,2052019028,CLIENT_00034,9551795,634586147,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,142.32,25.61,167.93,False,167.93,1,False,0.0,167.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082835027,2016722807,CLIENT_00364,838714921,965311957,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,17.74,3.19,20.93,False,20.93,1,False,0.0,20.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083177163,2010132504,CLIENT_00485,97971595,652425406,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,101.8,18.32,120.12,False,120.12,1,False,0.0,120.12,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082755704,2080284452,CLIENT_00739,92131095,632865537,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,53.45,9.63,63.07,False,63.07,1,False,0.0,63.07,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083247921,2063869275,CLIENT_00067,78225906,547183737,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,50.13,9.02,59.15,False,59.15,1,False,0.0,59.15,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082592372,2028712026,CLIENT_00204,1421516,462026606,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,35.29,6.36,41.65,False,41.65,1,False,0.0,41.65,0.0,True,CONCILIADA_EXACTA,True
S9AA-0081928615,2057609277,CLIENT_00543,78285016,998140606,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,59.26,10.67,69.93,False,69.93,1,False,0.0,69.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082032478,2046859398,CLIENT_00764,89974616,603066606,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,53.1,9.56,62.65,False,62.65,1,False,0.0,62.65,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083022149,2079684847,CLIENT_00889,69212021,162411167,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,20.71,3.72,24.43,False,24.43,1,False,0.0,24.43,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083330213,2082824645,CLIENT_00595,79285206,22542506,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,155.84,28.05,183.89,False,183.89,1,False,0.0,183.89,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082787717,2074129386,CLIENT_00882,33559616,175976606,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,126.77,22.82,149.59,False,149.59,1,False,0.0,149.59,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083092559,2032184225,CLIENT_00719,96912895,713638406,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,218.0,39.25,257.25,False,257.25,1,False,0.0,257.25,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083106013,2023773061,CLIENT_00328,78823111,368150657,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,29.53,5.33,34.86,False,34.86,1,False,0.0,34.86,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083194236,2098309864,CLIENT_00512,18024795,80447406,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,19.4,3.49,22.89,False,22.89,1,False,0.0,22.89,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082858945,2030936191,CLIENT_00715,149263621,477134947,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,65.13,11.73,76.86,False,76.86,1,False,0.0,76.86,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082919980,2098309864,CLIENT_00512,84251595,754227067,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,121.49,21.87,143.36,False,143.36,1,False,0.0,143.36,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083010024,2010945037,CLIENT_00252,95990595,158692337,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,90.71,16.32,107.03,False,107.03,1,False,0.0,107.03,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082693153,2061270007,CLIENT_00298,22329095,11101406,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,113.25,20.38,133.63,False,133.63,1,False,0.0,133.63,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082879794,2035867187,CLIENT_00674,44868985,694799306,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,129.85,23.38,153.23,False,153.22,2,False,0.0,153.23,-0.009999999999990905,True,CONCILIADA_EXACTA,True
S9AA-0083182255,2045106571,CLIENT_00547,97428616,132533657,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,97.76,17.6,115.36,False,115.36,1,False,0.0,115.36,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082778814,2021159453,CLIENT_00381,23594506,103755506,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,350.06,63.01,413.07,False,413.07,2,False,0.0,413.07,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083248035,2080448535,CLIENT_00965,784214511,997616837,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,54.87,9.88,64.75,False,64.75,1,False,0.0,64.75,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083205565,2042647818,CLIENT_00266,28064185,683340737,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,18.69,3.36,22.05,False,22.05,1,False,0.0,22.05,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082948713,2001034891,CLIENT_00812,25776706,184557506,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,102.03,18.37,120.4,False,120.4,1,False,0.0,120.4,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083245828,2028712026,CLIENT_00204,78912516,692026606,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,33.64,6.06,39.69,False,39.69,2,False,0.0,39.69,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082477078,2093963249,CLIENT_00250,56170111,239649157,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,41.4,7.46,48.86,False,48.86,1,False,0.0,48.86,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082417187,2096907655,CLIENT_00657,349138801,723414657,FACTURACION CICLICA,AMDOCS,2026-06-01,2026-06-17,PEN,26.33,4.75,31.08,False,31.08,1,False,0.0,31.08,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082931169,2059508137,CLIENT_00794,5428495,209194406,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,94.79,17.07,111.86,False,111.86,1,False,0.0,111.86,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083174176,2028858667,CLIENT_00821,87664306,181448857,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,20.71,3.72,24.43,False,24.43,1,False,0.0,24.43,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082828404,2031756935,CLIENT_00484,83698185,359881306,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,83.87,15.11,98.98,False,98.98,1,False,0.0,98.98,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083174165,2028858667,CLIENT_00821,87664306,879148857,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,20.71,3.72,24.43,False,24.43,1,False,0.0,24.43,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083283001,2085992497,CLIENT_00065,19585595,563121747,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,94.86,17.07,111.93,False,111.93,1,False,0.0,111.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083242299,2040445117,CLIENT_00255,683942421,47585957,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,77.06,13.87,90.93,False,90.93,1,False,0.0,90.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082843786,2001115330,CLIENT_00908,935732531,860232067,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,88.92,16.01,104.93,False,104.93,1,False,0.0,104.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082614110,2078847538,CLIENT_00072,213179011,948557757,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,106.72,19.21,125.93,False,125.93,1,False,0.0,125.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083273727,2052019028,CLIENT_00034,9551795,934586147,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,128.08,23.05,151.13,False,151.13,1,False,0.0,151.13,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083307593,2071395567,CLIENT_00118,491813321,475225047,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,69.88,12.58,82.46,False,82.46,1,False,0.0,82.46,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082753260,2043300039,CLIENT_00704,92353306,783623506,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,88.92,16.01,104.93,False,104.93,1,False,0.0,104.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083339145,2046859398,CLIENT_00764,89974616,603066606,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,53.1,9.56,62.65,False,62.65,1,False,0.0,62.65,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082909286,2020587286,CLIENT_00074,74077985,70788447,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,17.79,3.21,21.0,False,21.0,1,False,0.0,21.0,0.0,True,CONCILIADA_EXACTA,True
S8AA-0007937027,2031026995,CLIENT_00400,453879131,507810557,FACTURACION CICLICA,AMDOCS,2026-06-27,2026-07-13,PEN,100.79,18.14,118.93,False,118.93,1,False,0.0,118.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082643163,2057609277,CLIENT_00543,81355016,198140606,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,56.29,10.14,66.43,False,66.43,1,False,0.0,66.43,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083140640,2082156443,CLIENT_00237,478999431,480988957,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,23.43,4.22,27.65,False,27.65,1,False,0.0,27.65,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082703512,2088485339,CLIENT_00716,323244011,578646717,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,39.69,7.14,46.83,False,46.83,1,False,0.0,46.83,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083133914,2007886461,CLIENT_00778,47558285,767682306,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,100.8,18.13,118.93,False,118.92999999999999,2,False,0.0,118.93,-1.4210854715202004e-14,True,CONCILIADA_EXACTA,True
S9AA-0083304537,2032184225,CLIENT_00719,49671895,943638406,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,84.83,15.27,100.1,False,100.1,1,False,0.0,100.1,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082692913,2015571136,CLIENT_00819,22251785,645227306,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,84.83,15.27,100.1,False,100.1,1,False,0.0,100.1,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082688426,2016739447,CLIENT_00734,124841421,246712247,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,27.16,4.9,32.06,False,32.06,1,False,0.0,32.06,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082527654,2024168687,CLIENT_00698,40347606,568656547,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,100.79,18.14,118.93,False,118.93,1,False,0.0,118.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082511073,2043300039,CLIENT_00704,9206321,70828847,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,17.79,3.21,21.0,False,21.0,1,False,0.0,21.0,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083083887,2042422772,CLIENT_00369,86640595,770715406,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,90.71,16.32,107.03,False,107.03,1,False,0.0,107.03,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082575222,2059054819,CLIENT_00448,80625606,953276506,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,57.67,10.37,68.04,False,68.04,1,False,0.0,68.04,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083157161,2060519712,CLIENT_00827,67219716,446239757,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,100.79,18.14,118.93,False,118.93,1,False,0.0,118.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082652820,2023773061,CLIENT_00328,911133111,511291917,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,39.33,7.08,46.41,False,46.41,1,False,0.0,46.41,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082858590,2071170607,CLIENT_00207,14288385,567995647,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,72.02,12.96,84.98,False,84.98,1,False,0.0,84.98,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082858588,2071170607,CLIENT_00207,14288385,267995647,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,72.02,12.96,84.98,False,84.98,1,False,0.0,84.98,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083032870,2070262664,CLIENT_00155,26655495,204464406,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,105.53,19.0,124.53,False,124.53,1,False,0.0,124.53,0.0,True,CONCILIADA_EXACTA,True
S9AA-0082659898,2087955899,CLIENT_00308,51760006,693699406,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,53.33,9.6,62.93,False,62.93,1,False,0.0,62.93,0.0,True,CONCILIADA_EXACTA,True
S9AA-0083139603,2068848408,CLIENT_00004,472307131,692206457,FACTURACION CICLICA,AMDOCS,2026-07-01,2026-07-17,PEN,67.93,12.22,80.15,False,80.15,1,False,0.0,80.15,0.0,True,CONCILIADA_EXACTA,True
